Family_ID,Publication_Numbers,Compound,Relevance_Class,Therapeutic_Application,Formulation,Drug_Delivery,Combination_Therapy,Diagnostic_Application,Manufacturing,Chemical_Modification,Conjugation,Purification_Isolation,Other_Application,Evidence,Confidence,Human_Review
62710318,US-10865212-B2,Eribulin_mesylate,Directly Relevant,No,No,No,No,No,Yes,Yes,No,No,,Title and claims are specifically about a synthesis intermediate and process for preparing eribulin mesylate (the API of Halaven).,High,No
45879070,US-20140235707-A1,Eribulin_mesylate,Directly Relevant,No,No,No,No,Yes,No,No,No,No,,Title and claims are specifically about biomarker-based methods for predicting/determining whether eribulin will be effective in treating breast cancer.,High,No
pub:IN-201647018392-A,IN-201647018392-A,Eribulin_mesylate,Directly Relevant,No,No,No,No,No,Yes,Yes,No,No,,"Claims are a multi-step method of producing eribulin/eribulin mesylate via specific synthetic intermediates (ER811475, ER076349).",High,No
57113709,US-9975894-B2,Cytarabine; Eribulin_mesylate,Incidental Mention,No,No,No,No,No,No,No,No,No,,Eribulin mesylate appears only in a long (~20-item) chemotherapeutic-agent list as one combination option for a heterocyclic-compound invention unrelated to it.,High,No
50001255,US-10301280-B2,Cytarabine; Eribulin_mesylate; Vidarabine,Incidental Mention,No,No,No,No,No,No,No,No,No,,Eribulin mesylate appears only in a long (~20-item) chemotherapeutic-agent list for a kinase-modulation compounds invention unrelated to it.,High,No
57796966,CA-3007462-C,Cytarabine; Eribulin_mesylate,Incidental Mention,No,No,No,No,No,No,No,No,No,,"Same recurring ""kinase modulation"" chemotherapeutic-agent list pattern as US-9975894-B2/US-10301280-B2 (sibling family); eribulin mesylate not singled out.",High,No
58410503,US-20170267660-A1,Cytarabine; Eribulin_mesylate,Incidental Mention,No,No,No,No,No,No,No,No,No,,"Same recurring ""kinase modulation"" chemotherapeutic-agent list pattern (sibling family); eribulin mesylate not singled out.",High,No
43970340,AU-2010315126-B2,Cytarabine; Eribulin_mesylate,Incidental Mention,No,No,No,No,No,No,No,No,No,,"Same recurring ""kinase modulation"" chemotherapeutic-agent list pattern (earliest sibling family); eribulin mesylate not singled out.",High,No
53938468,AU-2015305770-A1,Cytarabine; Eribulin_mesylate; Trabectedin,Incidental Mention,No,No,No,No,No,No,No,No,No,,Eribulin mesylate appears only in a list of ~15 combination-therapy drug options for an anti-LAG3-antibody invention unrelated to it.,High,No
pub:IN-201827020263-A,IN-201827020263-A,Eribulin_mesylate,Incidental Mention,No,No,No,No,No,No,No,No,No,,Eribulin mesylate appears only in a long combination-drug list for a TIM-3-binding antibody invention unrelated to it.,High,No
70289655,EP-4041194-B1,Trabectedin,Directly Relevant,No,Yes,No,No,No,No,No,No,No,,All claims specifically define compositions/lyophilized formulations of trabectedin with L-arginine at defined weight ratios.,High,No
72266146,EP-4203959-B1,Trabectedin,Directly Relevant,Yes,No,No,Yes,No,No,No,No,No,,Claims specifically require a trabectedin composition administered sequentially with a tTF-NGR protein composition for soft-tissue sarcoma.,High,No
79553361,AU-2021304691-A1,Cytarabine; Trabectedin,Incidental Mention,No,No,No,No,No,No,No,No,No,,Trabectedin appears only in an extremely long generic alkylating/chemo-agent list for a perborate-salts anti-cancer invention unrelated to it.,High,No
27546594,NO-2008005-I1,Cytarabine; Trabectedin,Directly Relevant,Yes,No,No,No,No,No,No,No,No,,"Norwegian SPC filing whose title is exactly ""Trabectedin"" -- definitionally about the compound itself.",High,No
48310576,US-9181277-B2,Trabectedin,Incidental Mention,No,No,No,No,No,No,No,No,No,,Trabectedin appears only in a ~20-item combination-therapy chemo-agent list for an aminoquinazoline-derivative invention unrelated to it.,High,No
48014000,EP-2644191-B1,Trabectedin,Incidental Mention,No,No,No,No,No,No,No,No,No,,"Trabectedin appears only in a ~30-item drug list for a nonwoven-membrane drug-delivery-system platform, not singled out.",High,No
pub:HK-40081673-A,HK-40081673-A,Trabectedin,Indirectly Relevant,Yes,No,No,No,No,No,No,No,No,,"Claim 6 specifically states ""the CYP3A4 substrate drug is trabectedin"" as its own individually-numbered dependent claim (parallel to similarly individually-claimed ribociclib etc.) within a real method-of-treatment platform, not a background list.",Medium,Yes
52814780,RS-59139-B1,Trabectedin,Incidental Mention,No,No,No,No,No,No,No,No,No,,Trabectedin appears only in a long generic DNA-modifying-agent list for an ATM-kinase-inhibitor invention unrelated to it.,High,No
58188734,EP-3344286-A1,Trabectedin,Incidental Mention,No,No,No,No,No,No,No,No,No,,Trabectedin appears only in a ~15-item anti-cancer-agent list combinable with an ovarian-cancer-vaccine invention.,High,No
73289809,US-20220211693-A1,Trabectedin,Incidental Mention,No,No,No,No,No,No,No,No,No,,Trabectedin appears only among ~25 named small-molecule targeted anti-tumor drugs as alternative combination options for a quinoline-derivative soft-tissue-sarcoma invention; not singled out or preferred.,High,No
pub:VN-10019997-B,VN-10019997-B,Trabectedin,Incidental Mention,No,No,No,No,No,No,No,No,No,,Trabectedin appears only in an extremely long alphabetical generic drug-name list for a substituted quinazolinone-salt invention unrelated to it.,High,No
50729442,DK-2994467-T3,Trabectedin,Incidental Mention,No,No,No,No,No,No,No,No,No,,Trabectedin appears only in a long generic DNA-modifying-agent list for an arylquinazoline invention unrelated to it.,High,No
38783580,EP-2032989-A2,Cytarabine; Trabectedin,Incidental Mention,No,No,No,No,No,No,No,No,No,,Trabectedin appears only in a long generic anti-cancer-agent list for an IGFBP2 biomarker invention unrelated to it.,High,No
61027542,US-20210060145-A1,Trabectedin,Incidental Mention,No,No,No,No,No,No,No,No,No,,Trabectedin appears only in a ~15-item chemotherapeutic-agent list for a dendritic-cell-vaccination invention unrelated to it.,High,No
64267915,US-11802153-B2,Trabectedin,Incidental Mention,No,No,No,No,No,No,No,No,No,,Trabectedin (Yondelis) appears only among ~10 named agents as one alternative option for an anti-CD47 ovarian-cancer-therapy invention; not singled out.,High,No
55264653,EP-3177595-B1,Cytarabine; Trabectedin,Incidental Mention,No,No,No,No,No,No,No,No,No,,Trabectedin appears only in a long generic anti-cancer-agent list for an autophagy-inhibitor invention unrelated to it.,High,No
58634408,CA-3233159-A1,Trabectedin,Incidental Mention,No,No,No,No,No,No,No,No,No,,Trabectedin appears only in a ~15-item alkylating-agent list for a subcutaneous anti-CD38 antibody formulation invention unrelated to it.,High,No
67988988,US-20240197731-A1,Cytarabine; Trabectedin,Incidental Mention,No,No,No,No,No,No,No,No,No,,Trabectedin appears only in an extremely long generic chemotherapy-drug list for a broad therapeutic-compositions invention unrelated to it.,High,No
48628349,EP-3010488-B1,Trabectedin,Incidental Mention,No,No,No,No,No,No,No,No,No,,"Trabectedin appears only in a small (~8-item) cytostatic-agent list for a stimuli-sensitive nanocarrier system, alongside other standard chemo agents; not singled out or preferred.",High,No
51527915,US-20140271540-A1,Trabectedin,Incidental Mention,No,No,No,No,No,No,No,No,No,,Trabectedin appears only in an extremely long alphabetical generic drug-name list for an imidazopyridopyrimidinone-compound invention unrelated to it.,High,No
pub:IN-2015DN08445-A,IN-2015DN08445-A,Cytarabine; Trabectedin,Incidental Mention,No,No,No,No,No,No,No,No,No,,Trabectedin appears only in an extremely long alphabetical generic drug-name list for a CRISPR guide-RNA specificity invention entirely unrelated to it.,High,No
65234230,US-20240124523-A1,Trabectedin,Incidental Mention,No,No,No,No,No,No,No,No,No,,Trabectedin appears only in a long generic chemotherapy-drug list for a nerve-targeting peptide imaging/therapeutic-delivery invention unrelated to it.,High,No
43450336,MY-168762-A,Cytarabine; Trabectedin,Incidental Mention,No,No,No,No,No,No,No,No,No,,Trabectedin appears only in a ~15-item second-therapeutic-agent list for a chemical-entities invention unrelated to it.,High,No
58695598,EP-3373932-B1,Cytarabine; Trabectedin,Incidental Mention,No,No,No,No,No,No,No,No,No,,Same recurring long generic chemotherapy-drug list pattern (sibling to EP-2958564-B1/EP-3299019-B1) for a crystalline-quinoline-compound invention.,High,No
89854723,ES-2958818-A1,Trabectedin,Indirectly Relevant,Yes,No,No,Yes,No,No,No,No,No,,Same family already classified in the earlier cc=ES screening: trabectedin named as one of 11 DNA-alkylating agents combinable with the claimed cannabinoid+antiangiogenic glioma therapy (temozolomide stated as preferred).,Medium,Yes
39233051,EP-2089711-B1,Cytarabine; Trabectedin,Incidental Mention,No,No,No,No,No,No,No,No,No,,Same family already classified in the earlier cc=ES screening (as EP-2393762-T3): trabectedin appears only in an extremely long generic anticancer-drug screening-panel list.,High,No
56544441,US-20250084059-A1,Cytarabine; Trabectedin + Lurbinectedin (MULTIPLE),Incidental Mention,No,No,No,No,No,No,No,No,No,,"Trabectedin and lurbinectedin both appear only in the same long list of oncology drugs by originating company (background survey), for a crystalline-forms invention unrelated to either.",High,No
48986184,US-20150119587-A1,Trabectedin,Uncertain,No,No,No,No,No,No,No,No,No,,"Trabectedin matched the original text search but was not found anywhere in the pulled claims or first 20,000 characters of description; may be in an untranslated or truncated section.",Low,Yes
51625539,EP-3730146-B1,Trabectedin,Incidental Mention,No,No,No,No,No,No,No,No,No,,Trabectedin appears among ~9 named agents as one alternative option for a C. novyi solid-tumor-treatment invention; not singled out.,Medium,No
pub:VN-10025922-B,VN-10025922-B,Trabectedin,Incidental Mention,No,No,No,No,No,No,No,No,No,,Trabectedin (Ecteinascidin 743) appears only in an extremely long alphabetical generic drug-name list for a hyaluronidase-polypeptide invention unrelated to it.,High,No
47470025,HK-1202118-A1,Cytarabine; Trabectedin,Incidental Mention,No,No,No,No,No,No,No,No,No,,Trabectedin appears among 3 named ubiquitin-proteasome-system inhibitors as one combination option for a piperazinyl-derivative cancer invention; not singled out.,High,No
50028432,BR-112015001528-B1,Trabectedin,Incidental Mention,No,No,No,No,No,No,No,No,No,,Trabectedin appears only in a long generic combination-drug list for a pharmaceutical compound invention unrelated to it.,High,No
50101591,AU-2018226488-B2,Cytarabine; Trabectedin,Incidental Mention,No,No,No,No,No,No,No,No,No,,Trabectedin appears only in an extremely long generic anti-cancer-agent list for a melanoma treatment/diagnosis invention unrelated to it.,High,No
46064554,CA-2818813-C,Cytarabine; Trabectedin,Incidental Mention,No,No,No,No,No,No,No,No,No,,Trabectedin appears only in a long generic anti-cancer-agent list for an anti-IL-6-antibody oral-mucositis invention unrelated to it.,High,No
pub:HK-40068646-A,HK-40068646-A,Trabectedin,Incidental Mention,No,No,No,No,No,No,No,No,No,,"Trabectedin appears only in a long generic DNA-modifying-agent list for an imidazolonylquinoline-compound invention (sibling to RS-59139-B1), unrelated to it.",High,No
55404745,RS-58328-B1,Cytarabine; Trabectedin,Incidental Mention,No,No,No,No,No,No,No,No,No,,Trabectedin appears only in a long generic antineoplastic-agent list for a substituted-diaminoquinoline invention unrelated to it.,High,No
57546445,US-11384104-B2,Cytarabine; Trabectedin,Incidental Mention,No,No,Yes,No,No,No,No,No,No,,"Trabectedin is one of ~15 named marine-natural-product-class cytotoxic payload candidates (alongside eribulin, duocarmycins) for a generic controlled-drug-release delivery-system invention; not singled out.",Medium,No
42099438,EP-2532657-B1,Trabectedin,Incidental Mention,No,No,No,No,No,No,No,No,No,,Same recurring long generic chemotherapy-drug list pattern as US-9181277-B2 (sibling family).,High,No
41786218,TW-I600652-B,Trabectedin,Incidental Mention,No,No,No,No,No,No,No,No,No,,Trabectedin appears only in a long generic anti-cancer-agent list for a Bcl-2-selective apoptosis-inducing-agent invention unrelated to it.,High,No
51982455,FI-3674298-T3,Trabectedin,Incidental Mention,No,No,No,No,No,No,No,No,No,,Trabectedin appears only in a long generic tumour-therapy-agent list for a substituted-indazole-compound invention unrelated to it.,High,No
pub:IN-2014KN01814-A,IN-2014KN01814-A,Cytarabine; Trabectedin,Incidental Mention,No,No,No,No,No,No,No,No,No,,Trabectedin (PharmaMar) appears only in a large generic comparator-drug table for a triazolopyrimidine-derivative invention unrelated to it.,High,No
pub:IN-2014KN01903-A,IN-2014KN01903-A,Cytarabine; Trabectedin,Incidental Mention,No,No,No,No,No,No,No,No,No,,"Same recurring large generic comparator-drug table pattern as IN-2014KN01814-A (sibling filing), for a furo/thieno-pyridine invention unrelated to it.",High,No
pub:GC-0010846-A,GC-0010846-A,Cytarabine; Trabectedin,Incidental Mention,No,No,No,No,No,No,No,No,No,,Trabectedin appears only in an extremely long alphabetical DNA-agent list for a PI3-kinase-related invention unrelated to it.,High,No
62063080,UY-37706-A,Trabectedin,Indirectly Relevant,No,No,No,No,No,No,Yes,No,No,,"Description extensively discusses ET-743/trabectedin as the reference natural-product context, but the claimed formula I is a distinct, generic novel tetrahydroisoquinoline-class compound structurally related to but not identical to trabectedin -- a chemical-derivative relationship, not the compound itself.",Medium,Yes
61830620,AU-2025242182-A1,Cytarabine; Trabectedin,Incidental Mention,No,No,No,No,No,No,No,No,No,,Same recurring long generic chemotherapy-drug list pattern (sibling to EP-2958564-B1/EP-3299019-B1/EP-3373932-B1) for an androgen-receptor-degradation PROTAC invention.,High,No
22446872,IL-146055-A,Vidarabine,Incidental Mention,No,No,No,No,No,No,No,No,No,,"Vidarabine appears only in a generic drug list, not singled out; unrelated core invention.",High,No
pub:IN-308722-B,IN-308722-B,Vidarabine,Incidental Mention,No,No,No,No,No,No,No,No,No,,"Vidarabine is one of 5 named antivirals (acyclovir, valacyclovir, ganciclovir, penciclovir, vidarabine) usable in a germanium-complex-compound invention; a short list but generic ""consisting of"" clause, not preferred.",Medium,No
